Time,Velx1,Vely1,Velx2,Vely2,Velx3,Vely3
34.09692,0.04580203,0.8820322,0.04550205,0.8689582,0.04541172,0.9056845
34.19803,0.04564045,0.8839768,0.04530237,0.8706661,0.04537627,0.9085157
34.29911,0.04547068,0.8859072,0.04509217,0.8723653,0.04534366,0.9113185
34.39646,0.04529857,0.8877577,0.04487415,0.8740043,0.04531675,0.9139881
34.49754,0.04510344,0.8896781,0.04462772,0.8757141,0.04527967,0.9167265
34.59863,0.04490415,0.8915915,0.04436788,0.8774259,0.04525249,0.9194195
34.69972,0.04470114,0.8934947,0.0440942,0.8791376,0.04524099,0.9220711
34.79705,0.04450027,0.8953134,0.0438245,0.8807774,0.04523436,0.9245864
34.89812,0.04429017,0.8972097,0.04354282,0.8825058,0.04523981,0.9271748
34.99919,0.04406014,0.8990967,0.04324321,0.8842315,0.0452283,0.9297271
35.09653,0.04383399,0.9008954,0.04294739,0.8858883,0.04522221,0.9321532
35.19757,0.04358913,0.9027391,0.04262764,0.8875864,0.04521834,0.9346402
35.29861,0.04331302,0.9045618,0.04227705,0.8892693,0.0451867,0.9371031
35.39969,0.04299652,0.9063594,0.04188209,0.8909335,0.04512164,0.9395324
35.49705,0.04266795,0.9080761,0.04146648,0.8925354,0.04506311,0.9418341
35.59816,0.04228152,0.909865,0.04097788,0.8942095,0.04497324,0.9441904
35.69926,0.04187253,0.9116535,0.0404546,0.8958941,0.0448893,0.9465038
35.7966,0.04144239,0.9133685,0.03991507,0.8975247,0.04478514,0.9486863
35.89769,0.04098917,0.9151507,0.03934164,0.8992376,0.04468673,0.9509187
35.99878,0.04052,0.9169164,0.03875414,0.9009482,0.04458096,0.9531083
36.09986,0.04003975,0.9186667,0.0381574,0.9026597,0.04447195,0.9552559
36.1972,0.03956219,0.920338,0.03756935,0.9043078,0.04435308,0.9572821
36.29827,0.03905397,0.922068,0.03694584,0.9060262,0.04421902,0.9593493
36.39936,0.0385249,0.9238054,0.0363048,0.907768,0.04405964,0.9613917
36.49672,0.03801096,0.9254857,0.0356851,0.9094646,0.04389378,0.9633287
36.59782,0.03746582,0.9272388,0.03503262,0.9112465,0.04369895,0.9653158
36.69892,0.03691328,0.9290004,0.03438058,0.9130527,0.04347599,0.9672684
36.79628,0.03637913,0.9307012,0.03375612,0.9148041,0.04324003,0.9691144
36.89739,0.03580459,0.9324706,0.03309995,0.91664,0.04294161,0.9709897
36.99853,0.03522914,0.9342406,0.03245104,0.9184925,0.04261806,0.9728131
37.09965,0.03465318,0.9360286,0.03181095,0.9203721,0.04227034,0.9746017
37.19703,0.03408982,0.937759,0.03119248,0.9222032,0.04190272,0.9762877
37.29816,0.03350889,0.9395552,0.03055238,0.9241179,0.04152696,0.9779943
37.39927,0.03292572,0.9413481,0.02991395,0.9260444,0.04113422,0.9796638
37.4966,0.03238603,0.9430651,0.02931768,0.9279,0.040775,0.9812297
37.59768,0.03181644,0.9448561,0.02869109,0.9298486,0.04038085,0.9828347
37.69876,0.03123754,0.9466527,0.02805798,0.9318254,0.03996478,0.9844109
37.79986,0.03064727,0.9484565,0.02741763,0.9338156,0.03951799,0.9859624
37.89719,0.0300616,0.9502043,0.02678522,0.935756,0.03905104,0.9874271
37.99824,0.02944553,0.9520122,0.02612897,0.9377695,0.03853339,0.9889202
38.09929,0.02882504,0.9538439,0.0254727,0.9398108,0.03799907,0.9904106
38.1966,0.0282192,0.9556287,0.02483401,0.9417997,0.03746197,0.9918456
38.2977,0.02759428,0.9575016,0.02417538,0.9438966,0.03691009,0.9933422
38.39879,0.0269713,0.9593826,0.02351964,0.9460122,0.03636024,0.9948487
38.49988,0.02634597,0.9612663,0.02286041,0.9481365,0.03579733,0.9963499
38.59725,0.02574199,0.9630938,0.02222324,0.950202,0.03524755,0.9977899
38.69837,0.02510557,0.9650013,0.02154937,0.9523679,0.03465917,0.9992584
38.79946,0.02446083,0.966909,0.02086602,0.9545504,0.03406697,1.000685
38.8968,0.02383329,0.9687495,0.02020274,0.9566735,0.03350422,1.002047
38.99791,0.02317654,0.9706516,0.01950387,0.9588868,0.03292263,1.003418
39.09902,0.02251055,0.9725461,0.0187866,0.9611049,0.03233694,1.00476
39.19636,0.02185566,0.97436,0.01807979,0.9632474,0.03176246,1.00601
39.29742,0.02115271,0.9762223,0.01733001,0.9654679,0.03115128,1.007282
39.39848,0.02041337,0.9780746,0.01655042,0.9676813,0.03049753,1.008526
39.49955,0.01963073,0.9799305,0.01572963,0.9699085,0.02978314,1.009754
39.59689,0.01881504,0.981698,0.01487895,0.9720406,0.0290304,1.010935
39.69796,0.017895,0.9835079,0.01392592,0.9742396,0.02819779,1.012145
39.79904,0.01687707,0.9852732,0.01287598,0.9763971,0.02726725,1.0133
39.89637,0.01576996,0.9869248,0.01174167,0.9784353,0.02623512,1.014341
39.99743,0.01447419,0.9886267,0.01042697,0.9805311,0.02503208,1.015407
