Time,CMX1,CMY1,CMX2,CMY2,CMX3,CMY3
36.99853,1.472808,17.14641,1.450755,17.09484,1.541644,17.08068
37.09965,1.475646,17.222,1.453277,17.1695,1.545376,17.16067
37.19703,1.47833,17.29481,1.455649,17.24143,1.548954,17.23773
37.29816,1.481064,17.3704,1.458048,17.31615,1.55265,17.31772
37.39927,1.483743,17.44594,1.460383,17.39087,1.55633,17.39765
37.4966,1.486286,17.51866,1.462586,17.46286,1.559864,17.47455
37.59768,1.488904,17.59423,1.464841,17.53774,1.563534,17.55436
37.69876,1.491492,17.66988,1.467058,17.61278,1.567195,17.63416
37.79986,1.494053,17.74562,1.469241,17.68795,1.570841,17.71396
37.89719,1.496465,17.81852,1.471286,17.76037,1.574309,17.79072
37.99824,1.498928,17.89416,1.473366,17.83556,1.577869,17.87032
38.09929,1.501326,17.96982,1.47538,17.91077,1.58136,17.94996
38.1966,1.503585,18.04269,1.477271,17.98319,1.584666,18.02671
38.2977,1.505885,18.11832,1.479185,18.05836,1.588049,18.10643
38.39879,1.508137,18.1938,1.481046,18.13339,1.59138,18.18606
38.49988,1.510346,18.26909,1.482858,18.20827,1.59466,18.2656
38.59725,1.512419,18.34148,1.484546,18.28028,1.597754,18.34215
38.69837,1.514507,18.41652,1.486232,18.35497,1.600891,18.42155
38.79946,1.51653,18.49134,1.487849,18.4295,1.603952,18.50076
38.8968,1.518416,18.56314,1.489338,18.50107,1.606825,18.57681
38.99791,1.520305,18.63743,1.490808,18.57518,1.60973,18.65552
39.09902,1.522108,18.71142,1.492185,18.64907,1.612544,18.73393
39.19636,1.523736,18.78236,1.493399,18.71997,1.615145,18.80911
39.29742,1.525289,18.85572,1.49452,18.79337,1.617707,18.8868
39.39848,1.526661,18.9288,1.495467,18.86655,1.620088,18.96415
39.49955,1.527804,19.00165,1.496192,18.93959,1.622242,19.04113
39.59689,1.528656,19.07144,1.496645,19.00969,1.624077,19.11478
39.69796,1.529237,19.14338,1.496819,19.08201,1.625695,19.19063
39.79904,1.529472,19.21455,1.496653,19.15367,1.626987,19.26573
39.89637,1.529309,19.28244,1.496113,19.22216,1.62787,19.33719
39.99743,1.528657,19.35235,1.495094,19.2927,1.628334,19.41061
