Time CMX1 CMY1 CMX2 CMY2 CMX3 CMY3
0.000000e+00 1.160755e-01 -3.287701e-02 7.289498e-02 -5.216325e-02 2.998329e-01 4.919688e-02
9.801032e-02 1.160999e-01 -3.274373e-02 7.288959e-02 -5.216478e-02 2.999849e-01 4.990407e-02
1.990534e-01 1.161240e-01 -3.233457e-02 7.288260e-02 -5.216813e-02 3.001455e-01 5.206753e-02
2.994890e-01 1.161383e-01 -3.160330e-02 7.287033e-02 -5.217326e-02 3.002778e-01 5.592359e-02
3.971466e-01 1.161477e-01 -3.055671e-02 7.285241e-02 -5.210254e-02 3.004070e-01 6.109125e-02
4.972429e-01 1.161754e-01 -2.911364e-02 7.285120e-02 -5.184820e-02 3.005573e-01 6.756154e-02
5.999785e-01 1.162210e-01 -2.721615e-02 7.289622e-02 -5.130341e-02 3.005947e-01 7.519299e-02
6.995497e-01 1.163066e-01 -2.493693e-02 7.298414e-02 -5.046976e-02 3.006470e-01 8.360225e-02
7.988532e-01 1.163961e-01 -2.229061e-02 7.310076e-02 -4.938324e-02 3.005891e-01 9.291050e-02
8.978576e-01 1.165367e-01 -1.934779e-02 7.325677e-02 -4.804057e-02 3.006212e-01 1.027051e-01
9.995929e-01 1.166808e-01 -1.594877e-02 7.342692e-02 -4.636057e-02 3.006309e-01 1.134413e-01
1.098350e+00 1.168244e-01 -1.230542e-02 7.360302e-02 -4.441107e-02 3.006400e-01 1.243341e-01
1.197151e+00 1.170175e-01 -8.290249e-03 7.380832e-02 -4.218305e-02 3.008046e-01 1.360297e-01
1.298977e+00 1.172299e-01 -3.718086e-03 7.401590e-02 -3.947743e-02 3.010736e-01 1.486345e-01
1.397864e+00 1.174495e-01 1.025319e-03 7.422165e-02 -3.658759e-02 3.014062e-01 1.613471e-01
1.499625e+00 1.177063e-01 6.270927e-03 7.445998e-02 -3.336739e-02 3.018134e-01 1.752108e-01
1.598537e+00 1.179663e-01 1.165528e-02 7.468953e-02 -2.998950e-02 3.022659e-01 1.891132e-01
1.697580e+00 1.182402e-01 1.749556e-02 7.492405e-02 -2.616368e-02 3.027808e-01 2.035868e-01
1.799735e+00 1.185597e-01 2.398181e-02 7.520249e-02 -2.181470e-02 3.033539e-01 2.192617e-01
1.899198e+00 1.188373e-01 3.066271e-02 7.543324e-02 -1.735323e-02 3.039089e-01 2.354109e-01
1.998826e+00 1.191121e-01 3.761847e-02 7.564309e-02 -1.265553e-02 3.045349e-01 2.519965e-01
2.098460e+00 1.194236e-01 4.491287e-02 7.586948e-02 -7.622497e-03 3.052920e-01 2.689662e-01
2.198090e+00 1.197020e-01 5.263252e-02 7.606058e-02 -2.228764e-03 3.060235e-01 2.866393e-01
2.297754e+00 1.199197e-01 6.072551e-02 7.619692e-02 3.443600e-03 3.066612e-01 3.050413e-01
2.397468e+00 1.201883e-01 6.928041e-02 7.638758e-02 9.525116e-03 3.073192e-01 3.241254e-01
2.497226e+00 1.205039e-01 7.836471e-02 7.661146e-02 1.611529e-02 3.080678e-01 3.438243e-01
2.599901e+00 1.208710e-01 8.820085e-02 7.687119e-02 2.335348e-02 3.089130e-01 3.647204e-01
2.699633e+00 1.212320e-01 9.809684e-02 7.712898e-02 3.066650e-02 3.097117e-01 3.856210e-01
2.799402e+00 1.217186e-01 1.083381e-01 7.753012e-02 3.826448e-02 3.105377e-01 4.070993e-01
2.899234e+00 1.223164e-01 1.189967e-01 7.803399e-02 4.622814e-02 3.114865e-01 4.291800e-01
2.999178e+00 1.229496e-01 1.302489e-01 7.856698e-02 5.472645e-02 3.124678e-01 4.520427e-01
3.099285e+00 1.235922e-01 1.420466e-01 7.913819e-02 6.370046e-02 3.133179e-01 4.757171e-01
3.199569e+00 1.242937e-01 1.541887e-01 7.978149e-02 7.291905e-02 3.141399e-01 5.001196e-01
3.297064e+00 1.250262e-01 1.662645e-01 8.049495e-02 8.208326e-02 3.148204e-01 5.243538e-01
3.397633e+00 1.257815e-01 1.790078e-01 8.128248e-02 9.176649e-02 3.153071e-01 5.498455e-01
3.498172e+00 1.265572e-01 1.922422e-01 8.213867e-02 1.019201e-01 3.156000e-01 5.759001e-01
3.598690e+00 1.274568e-01 2.059150e-01 8.316487e-02 1.124891e-01 3.158150e-01 6.024630e-01
3.699212e+00 1.284530e-01 2.199972e-01 8.434154e-02 1.234230e-01 3.158949e-01 6.296240e-01
3.799763e+00 1.294771e-01 2.343434e-01 8.558465e-02 1.345540e-01 3.158384e-01 6.573201e-01
3.897402e+00 1.304963e-01 2.485826e-01 8.685149e-02 1.456476e-01 3.156684e-01 6.845690e-01
3.998059e+00 1.315372e-01 2.636530e-01 8.816502e-02 1.574819e-01 3.154082e-01 7.130172e-01
4.098779e+00 1.326049e-01 2.791813e-01 8.953150e-02 1.697772e-01 3.150629e-01 7.419111e-01
4.199572e+00 1.336677e-01 2.952285e-01 9.092094e-02 1.825961e-01 3.145997e-01 7.712894e-01
4.297489e+00 1.346841e-01 3.111577e-01 9.227089e-02 1.953746e-01 3.140709e-01 8.002254e-01
4.398482e+00 1.357159e-01 3.278841e-01 9.366171e-02 2.088391e-01 3.134458e-01 8.304004e-01
4.499590e+00 1.367503e-01 3.449827e-01 9.508071e-02 2.226677e-01 3.127216e-01 8.609449e-01
4.597757e+00 1.377863e-01 3.618812e-01 9.650806e-02 2.363849e-01 3.119880e-01 8.909050e-01
4.698907e+00 1.388849e-01 3.796590e-01 9.802434e-02 2.508956e-01 3.112155e-01 9.221001e-01
4.799967e+00 1.400475e-01 3.978035e-01 9.962746e-02 2.657893e-01 3.104266e-01 9.535803e-01
4.897904e+00 1.412111e-01 4.157895e-01 1.012367e-01 2.806426e-01 3.096255e-01 9.843984e-01
4.998672e+00 1.424403e-01 4.347121e-01 1.029360e-01 2.963616e-01 3.087925e-01 1.016436e+00
5.099325e+00 1.437118e-01 4.540473e-01 1.046808e-01 3.125156e-01 3.080003e-01 1.048793e+00
5.199877e+00 1.450354e-01 4.737309e-01 1.064874e-01 3.290363e-01 3.072250e-01 1.081424e+00
5.297384e+00 1.463732e-01 4.931388e-01 1.082995e-01 3.453826e-01 3.065176e-01 1.113378e+00
5.397746e+00 1.477995e-01 5.135117e-01 1.102118e-01 3.626067e-01 3.058719e-01 1.146636e+00
5.498029e+00 1.492695e-01 5.342985e-01 1.121588e-01 3.802648e-01 3.053220e-01 1.180225e+00
5.598266e+00 1.507848e-01 5.553914e-01 1.141347e-01 3.982273e-01 3.048982e-01 1.214133e+00
5.698491e+00 1.523538e-01 5.769028e-01 1.161521e-01 4.166208e-01 3.045929e-01 1.248397e+00
5.798733e+00 1.540004e-01 5.988241e-01 1.182402e-01 4.354401e-01 3.044096e-01 1.283003e+00
5.898986e+00 1.557247e-01 6.211163e-01 1.204028e-01 4.546449e-01 3.043311e-01 1.317924e+00
5.999207e+00 1.575203e-01 6.437365e-01 1.226281e-01 4.741826e-01 3.043679e-01 1.353159e+00
6.099363e+00 1.593819e-01 6.665844e-01 1.249058e-01 4.939439e-01 3.045353e-01 1.388637e+00
6.199462e+00 1.612967e-01 6.897737e-01 1.272253e-01 5.140701e-01 3.048067e-01 1.424359e+00
6.299520e+00 1.632477e-01 7.133571e-01 1.295768e-01 5.346271e-01 3.051407e-01 1.460323e+00
6.399556e+00 1.652348e-01 7.372528e-01 1.319553e-01 5.555241e-01 3.055570e-01 1.496478e+00
6.499594e+00 1.672681e-01 7.615194e-01 1.343615e-01 5.768216e-01 3.061033e-01 1.532890e+00
6.599646e+00 1.693574e-01 7.860893e-01 1.368235e-01 5.984489e-01 3.067154e-01 1.569505e+00
6.699720e+00 1.714856e-01 8.108593e-01 1.393302e-01 6.202918e-01 3.073500e-01 1.606268e+00
6.799776e+00 1.736255e-01 8.359624e-01 1.418455e-01 6.424961e-01 3.080129e-01 1.643234e+00
6.899791e+00 1.757787e-01 8.614265e-01 1.443787e-01 6.651011e-01 3.086678e-01 1.680402e+00
6.999734e+00 1.779342e-01 8.872249e-01 1.469189e-01 6.880798e-01 3.093064e-01 1.717759e+00
7.099607e+00 1.800884e-01 9.133077e-01 1.494541e-01 7.113641e-01 3.099555e-01 1.755313e+00
7.199406e+00 1.822476e-01 9.396130e-01 1.519827e-01 7.348822e-01 3.106595e-01 1.793044e+00
7.299108e+00 1.844231e-01 9.661868e-01 1.545058e-01 7.586936e-01 3.114814e-01 1.830950e+00
7.398734e+00 1.866130e-01 9.930677e-01 1.570160e-01 7.828454e-01 3.124430e-01 1.869035e+00
7.498324e+00 1.888122e-01 1.020272e+00 1.595012e-01 8.073550e-01 3.135656e-01 1.907302e+00
7.597893e+00 1.910444e-01 1.047786e+00 1.619854e-01 8.322016e-01 3.148579e-01 1.945748e+00
7.697447e+00 1.933253e-01 1.075490e+00 1.644896e-01 8.572433e-01 3.163044e-01 1.984374e+00
7.799947e+00 1.956950e-01 1.104279e+00 1.670503e-01 8.833095e-01 3.179626e-01 2.024355e+00
7.899552e+00 1.980095e-01 1.132587e+00 1.695093e-01 9.089986e-01 3.197564e-01 2.063419e+00
7.999163e+00 2.003594e-01 1.161260e+00 1.719610e-01 9.350922e-01 3.217545e-01 2.102682e+00
8.098796e+00 2.027415e-01 1.190203e+00 1.744019e-01 9.614713e-01 3.239520e-01 2.142147e+00
8.198448e+00 2.051723e-01 1.219356e+00 1.768490e-01 9.880587e-01 3.263660e-01 2.181845e+00
8.298092e+00 2.076243e-01 1.248857e+00 1.792694e-01 1.015028e+00 3.289873e-01 2.221762e+00
8.397745e+00 2.100992e-01 1.278690e+00 1.816755e-01 1.042362e+00 3.317770e-01 2.261865e+00
8.497420e+00 2.125811e-01 1.308804e+00 1.840472e-01 1.069994e+00 3.347467e-01 2.302173e+00
8.597106e+00 2.151063e-01 1.339091e+00 1.864237e-01 1.097793e+00 3.379098e-01 2.342693e+00
8.699753e+00 2.177285e-01 1.370646e+00 1.888625e-01 1.126820e+00 3.413097e-01 2.384666e+00
8.799515e+00 2.202850e-01 1.401676e+00 1.912188e-01 1.155432e+00 3.447158e-01 2.425650e+00
8.899328e+00 2.228431e-01 1.432980e+00 1.935635e-01 1.184328e+00 3.481740e-01 2.466847e+00
8.999186e+00 2.253966e-01 1.464496e+00 1.958981e-01 1.213433e+00 3.516422e-01 2.508306e+00
9.099096e+00 2.279807e-01 1.496404e+00 1.982676e-01 1.242969e+00 3.551157e-01 2.549997e+00
9.199069e+00 2.305624e-01 1.528646e+00 2.006361e-01 1.272874e+00 3.585861e-01 2.591885e+00
9.299108e+00 2.331259e-01 1.561178e+00 2.029836e-01 1.303080e+00 3.620571e-01 2.634013e+00
9.399197e+00 2.357083e-01 1.593962e+00 2.053551e-01 1.333541e+00 3.655272e-01 2.676394e+00
9.499336e+00 2.383091e-01 1.627081e+00 2.077516e-01 1.364374e+00 3.689794e-01 2.718966e+00
9.599523e+00 2.409144e-01 1.660519e+00 2.101622e-01 1.395553e+00 3.724028e-01 2.761737e+00
9.699751e+00 2.435060e-01 1.694198e+00 2.125644e-01 1.426976e+00 3.757900e-01 2.804754e+00
9.799995e+00 2.460800e-01 1.728192e+00 2.149520e-01 1.458738e+00 3.791387e-01 2.848007e+00
9.897295e+00 2.485905e-01 1.761511e+00 2.172894e-01 1.489930e+00 3.823623e-01 2.890165e+00
9.997545e+00 2.511770e-01 1.796105e+00 2.197054e-01 1.522348e+00 3.856579e-01 2.933804e+00
1.009780e+01 2.537565e-01 1.830922e+00 2.221199e-01 1.555002e+00 3.889181e-01 2.977634e+00
1.019804e+01 2.563314e-01 1.866060e+00 2.245318e-01 1.588025e+00 3.921665e-01 3.021640e+00
1.029823e+01 2.589340e-01 1.901449e+00 2.269798e-01 1.621357e+00 3.954109e-01 3.065660e+00
1.039840e+01 2.615409e-01 1.936924e+00 2.294397e-01 1.654899e+00 3.986361e-01 3.109258e+00
1.049888e+01 2.641476e-01 1.972884e+00 2.319021e-01 1.688876e+00 4.018485e-01 3.153533e+00
1.059934e+01 2.667902e-01 2.009206e+00 2.344152e-01 1.723194e+00 4.050413e-01 3.198241e+00
1.069977e+01 2.694086e-01 2.045757e+00 2.369058e-01 1.757739e+00 4.082031e-01 3.243153e+00
1.079722e+01 2.719378e-01 2.081461e+00 2.393143e-01 1.791515e+00 4.112439e-01 3.286888e+00
1.089761e+01 2.745511e-01 2.118537e+00 2.418160e-01 1.826663e+00 4.143390e-01 3.332008e+00
1.099799e+01 2.771425e-01 2.155830e+00 2.442967e-01 1.862063e+00 4.174132e-01 3.377225e+00
1.109831e+01 2.797437e-01 2.193369e+00 2.467927e-01 1.897718e+00 4.204738e-01 3.422633e+00
1.119860e+01 2.823398e-01 2.231207e+00 2.492861e-01 1.933698e+00 4.235286e-01 3.468226e+00
1.129889e+01 2.849456e-01 2.269293e+00 2.517922e-01 1.969940e+00 4.265901e-01 3.514013e+00
1.139916e+01 2.875438e-01 2.307589e+00 2.542858e-01 2.006459e+00 4.296680e-01 3.559711e+00
1.149931e+01 2.901574e-01 2.345988e+00 2.567947e-01 2.043259e+00 4.327767e-01 3.604736e+00
1.159935e+01 2.927917e-01 2.384509e+00 2.593285e-01 2.080312e+00 4.358950e-01 3.649430e+00
1.169927e+01 2.954038e-01 2.423178e+00 2.618370e-01 2.117602e+00 4.390095e-01 3.693954e+00
1.179909e+01 2.980165e-01 2.462012e+00 2.643556e-01 2.155178e+00 4.420912e-01 3.738141e+00
1.189883e+01 3.006169e-01 2.500948e+00 2.668730e-01 2.192990e+00 4.451160e-01 3.781906e+00
1.199849e+01 3.032282e-01 2.540225e+00 2.694167e-01 2.231057e+00 4.480756e-01 3.826297e+00
1.209806e+01 3.057995e-01 2.579785e+00 2.719272e-01 2.269436e+00 4.509663e-01 3.870552e+00
1.219755e+01 3.083837e-01 2.619242e+00 2.744644e-01 2.307986e+00 4.538099e-01 3.913247e+00
1.229990e+01 3.110535e-01 2.660013e+00 2.771064e-01 2.348009e+00 4.566462e-01 3.956840e+00
1.239936e+01 3.136586e-01 2.699365e+00 2.797195e-01 2.387145e+00 4.592663e-01 3.997163e+00
1.249895e+01 3.162625e-01 2.738732e+00 2.823637e-01 2.426627e+00 4.617419e-01 4.036250e+00
1.259878e+01 3.188593e-01 2.778111e+00 2.850398e-01 2.466517e+00 4.640544e-01 4.073681e+00
