Time Mass1 Mass2 Mass3 AvgRho1 AvgRho2 AvgRho3 AvgPrs1 AvgPrs2 AvgPrs3 AvgTem1 AvgTem2 AvgTem3
0.000000e+00 8.503823e+01 6.885763e+01 1.618060e+01 2.681008e+01 8.474785e+01 6.858004e+00 1.000000e-01 1.000000e-01 1.000000e-01 3.735386e-01 3.252566e-03 5.010543e-01
9.801032e-02 8.503825e+01 6.885763e+01 1.618060e+01 2.533302e+01 8.425996e+01 6.371710e+00 1.142534e-01 9.996999e-02 1.188469e-01 4.729185e-01 3.280124e-03 6.240057e-01
1.990534e-01 8.503834e+01 6.885763e+01 1.618060e+01 2.352866e+01 8.399155e+01 5.791501e+00 1.365029e-01 1.001707e-01 1.471507e-01 6.636370e-01 3.262235e-03 8.573105e-01
2.994890e-01 8.503842e+01 6.885763e+01 1.618061e+01 2.180113e+01 8.419605e+01 5.250370e+00 1.561895e-01 1.113429e-01 1.681815e-01 7.834595e-01 3.697228e-03 9.902888e-01
3.971466e-01 8.503850e+01 6.885763e+01 1.618062e+01 2.033697e+01 8.517973e+01 4.798788e+00 1.702666e-01 1.479660e-01 1.763561e-01 7.930711e-01 5.171032e-03 9.818063e-01
4.972429e-01 8.503856e+01 6.885763e+01 1.618063e+01 1.916729e+01 8.698983e+01 4.439636e+00 1.802834e-01 2.059894e-01 1.764334e-01 7.105988e-01 7.108230e-03 8.632905e-01
5.999785e-01 8.503860e+01 6.885763e+01 1.618063e+01 1.820716e+01 8.904060e+01 4.150985e+00 1.825304e-01 2.615586e-01 1.695908e-01 6.088737e-01 8.318645e-03 7.282251e-01
6.995497e-01 8.503861e+01 6.885763e+01 1.618063e+01 1.730788e+01 9.107011e+01 3.890945e+00 1.787997e-01 3.009287e-01 1.604343e-01 5.518823e-01 9.040166e-03 6.512252e-01
7.988532e-01 8.503863e+01 6.885763e+01 1.618063e+01 1.642918e+01 9.301284e+01 3.646392e+00 1.715952e-01 3.406732e-01 1.481474e-01 5.416154e-01 9.729949e-03 6.317867e-01
8.978576e-01 8.503864e+01 6.885763e+01 1.618063e+01 1.563208e+01 9.469481e+01 3.433018e+00 1.689301e-01 3.846975e-01 1.399852e-01 5.402349e-01 1.105895e-02 6.232787e-01
9.995929e-01 8.503864e+01 6.885763e+01 1.618063e+01 1.492777e+01 9.597998e+01 3.248805e+00 1.665120e-01 4.338449e-01 1.322731e-01 5.285300e-01 1.400876e-02 6.043810e-01
1.098350e+00 8.503865e+01 6.885763e+01 1.618063e+01 1.436695e+01 9.688597e+01 3.105676e+00 1.647473e-01 4.752680e-01 1.258905e-01 5.116645e-01 1.838918e-02 5.807803e-01
1.197151e+00 8.503865e+01 6.885763e+01 1.618063e+01 1.392673e+01 9.776725e+01 2.993890e+00 1.630952e-01 5.083489e-01 1.213480e-01 4.912354e-01 2.326647e-02 5.545838e-01
1.298977e+00 8.503865e+01 6.885763e+01 1.618063e+01 1.357490e+01 9.833076e+01 2.906616e+00 1.637902e-01 5.509246e-01 1.174713e-01 4.690560e-01 3.177705e-02 5.266203e-01
1.397864e+00 8.503866e+01 6.885763e+01 1.618063e+01 1.329584e+01 9.866943e+01 2.837397e+00 1.650589e-01 5.901539e-01 1.141055e-01 4.512400e-01 3.928705e-02 5.046565e-01
1.499625e+00 8.503866e+01 6.885763e+01 1.618063e+01 1.304699e+01 9.857301e+01 2.775777e+00 1.643428e-01 6.049256e-01 1.114655e-01 4.476097e-01 4.947731e-02 4.989193e-01
1.598537e+00 8.503866e+01 6.885763e+01 1.618063e+01 1.283663e+01 9.737201e+01 2.726720e+00 1.665631e-01 6.453295e-01 1.089818e-01 4.501512e-01 6.330891e-02 5.002423e-01
1.697580e+00 8.503866e+01 6.885763e+01 1.618063e+01 1.266172e+01 9.589904e+01 2.686761e+00 1.700151e-01 6.822681e-01 1.078566e-01 4.556766e-01 7.922991e-02 5.052426e-01
1.799735e+00 8.503866e+01 6.885763e+01 1.618063e+01 1.251320e+01 9.443374e+01 2.652925e+00 1.709010e-01 6.870340e-01 1.072485e-01 4.613980e-01 9.881299e-02 5.103320e-01
1.899198e+00 8.503866e+01 6.885763e+01 1.618063e+01 1.240963e+01 9.294172e+01 2.629203e+00 1.702437e-01 6.900218e-01 1.052660e-01 4.673860e-01 1.183647e-01 5.162566e-01
1.998826e+00 8.503866e+01 6.885763e+01 1.618063e+01 1.229965e+01 9.057169e+01 2.607576e+00 1.753051e-01 7.324343e-01 1.039336e-01 4.726685e-01 1.380653e-01 5.217576e-01
2.098460e+00 8.503866e+01 6.885763e+01 1.618063e+01 1.211497e+01 8.710105e+01 2.574024e+00 1.804422e-01 7.684885e-01 1.028423e-01 4.748201e-01 1.618514e-01 5.230123e-01
2.198090e+00 8.503868e+01 6.885763e+01 1.618063e+01 1.189250e+01 8.363501e+01 2.532633e+00 1.815983e-01 7.713745e-01 1.015550e-01 4.755027e-01 1.867861e-01 5.223037e-01
2.297754e+00 8.503869e+01 6.885763e+01 1.618063e+01 1.166262e+01 7.974655e+01 2.491566e+00 1.820253e-01 7.680860e-01 1.001424e-01 4.771808e-01 2.177221e-01 5.222946e-01
2.397468e+00 8.503870e+01 6.885763e+01 1.618063e+01 1.145175e+01 7.530099e+01 2.459357e+00 1.809636e-01 7.510843e-01 9.813647e-02 4.791026e-01 2.449268e-01 5.233623e-01
2.497226e+00 8.503871e+01 6.885763e+01 1.618063e+01 1.129208e+01 7.059611e+01 2.444877e+00 1.805623e-01 7.232453e-01 9.718642e-02 4.824084e-01 2.731378e-01 5.262123e-01
2.599901e+00 8.503873e+01 6.885763e+01 1.618063e+01 1.119715e+01 6.577344e+01 2.453816e+00 1.825248e-01 6.930584e-01 9.831486e-02 4.852674e-01 2.998077e-01 5.287043e-01
2.699633e+00 8.503875e+01 6.885763e+01 1.618063e+01 1.113041e+01 6.086531e+01 2.475522e+00 1.872806e-01 6.754676e-01 9.975300e-02 4.844385e-01 3.260450e-01 5.265836e-01
2.799402e+00 8.503876e+01 6.885763e+01 1.618063e+01 1.104560e+01 5.620271e+01 2.494877e+00 1.916326e-01 6.549548e-01 1.008996e-01 4.816057e-01 3.501675e-01 5.217685e-01
2.899234e+00 8.503879e+01 6.885763e+01 1.618063e+01 1.092290e+01 5.197604e+01 2.504711e+00 1.956172e-01 6.364231e-01 1.020467e-01 4.777103e-01 3.669114e-01 5.166890e-01
2.999178e+00 8.503881e+01 6.885763e+01 1.618063e+01 1.075207e+01 4.815068e+01 2.503238e+00 1.974867e-01 6.119938e-01 1.029354e-01 4.733284e-01 3.794491e-01 5.108271e-01
3.099285e+00 8.503883e+01 6.885763e+01 1.618063e+01 1.051110e+01 4.462133e+01 2.481355e+00 1.967943e-01 5.847226e-01 1.024653e-01 4.661255e-01 3.926219e-01 5.007382e-01
3.199569e+00 8.503884e+01 6.885763e+01 1.618063e+01 1.020190e+01 4.145692e+01 2.435312e+00 1.940973e-01 5.571669e-01 1.011042e-01 4.572454e-01 4.034466e-01 4.887208e-01
3.297064e+00 8.503886e+01 6.885763e+01 1.618063e+01 9.871523e+00 3.875152e+01 2.376504e+00 1.907680e-01 5.351080e-01 9.878957e-02 4.490143e-01 4.114017e-01 4.776798e-01
3.397633e+00 8.503886e+01 6.885763e+01 1.618063e+01 9.529533e+00 3.629544e+01 2.309980e+00 1.885023e-01 5.229517e-01 9.585284e-02 4.420455e-01 4.178025e-01 4.681411e-01
3.498172e+00 8.503886e+01 6.885763e+01 1.618063e+01 9.217833e+00 3.415647e+01 2.247822e+00 1.858477e-01 5.102670e-01 9.283635e-02 4.371545e-01 4.240662e-01 4.609499e-01
3.598690e+00 8.503886e+01 6.885763e+01 1.618063e+01 8.957299e+00 3.224186e+01 2.199356e+00 1.837400e-01 4.966334e-01 9.067610e-02 4.342192e-01 4.300377e-01 4.559498e-01
3.699212e+00 8.503886e+01 6.885763e+01 1.618063e+01 8.737505e+00 3.038385e+01 2.165805e+00 1.810149e-01 4.766909e-01 8.916583e-02 4.331676e-01 4.362643e-01 4.530469e-01
3.799763e+00 8.503886e+01 6.885763e+01 1.618063e+01 8.544989e+00 2.856709e+01 2.143196e+00 1.793553e-01 4.586242e-01 8.813255e-02 4.339132e-01 4.436302e-01 4.520023e-01
3.897402e+00 8.503886e+01 6.885763e+01 1.618063e+01 8.382974e+00 2.697844e+01 2.127562e+00 1.783984e-01 4.437390e-01 8.741179e-02 4.355163e-01 4.513865e-01 4.519147e-01
3.998059e+00 8.503887e+01 6.885763e+01 1.618063e+01 8.227839e+00 2.551153e+01 2.113078e+00 1.770940e-01 4.280623e-01 8.683959e-02 4.371506e-01 4.584577e-01 4.520676e-01
4.098779e+00 8.503887e+01 6.885763e+01 1.618063e+01 8.076672e+00 2.419680e+01 2.097640e+00 1.773338e-01 4.192090e-01 8.633216e-02 4.391314e-01 4.668820e-01 4.520777e-01
4.199572e+00 8.503887e+01 6.885763e+01 1.618063e+01 7.936913e+00 2.304574e+01 2.083186e+00 1.774174e-01 4.110220e-01 8.580257e-02 4.408848e-01 4.757311e-01 4.513846e-01
4.297489e+00 8.503887e+01 6.885763e+01 1.618063e+01 7.820729e+00 2.208822e+01 2.073146e+00 1.777497e-01 4.047171e-01 8.543214e-02 4.424894e-01 4.843827e-01 4.501571e-01
4.398482e+00 8.503888e+01 6.885763e+01 1.618063e+01 7.704691e+00 2.111147e+01 2.067150e+00 1.774805e-01 3.954495e-01 8.521762e-02 4.440297e-01 4.915117e-01 4.489881e-01
4.499590e+00 8.503888e+01 6.885763e+01 1.618063e+01 7.570551e+00 1.997915e+01 2.064105e+00 1.767321e-01 3.822945e-01 8.514561e-02 4.464993e-01 4.980612e-01 4.489427e-01
4.597757e+00 8.503889e+01 6.885763e+01 1.618063e+01 7.434132e+00 1.886369e+01 2.062793e+00 1.755339e-01 3.678789e-01 8.517398e-02 4.505697e-01 5.071336e-01 4.498970e-01
4.698907e+00 8.503889e+01 6.885763e+01 1.618063e+01 7.293393e+00 1.780370e+01 2.061562e+00 1.743863e-01 3.542911e-01 8.516794e-02 4.553989e-01 5.176358e-01 4.508916e-01
4.799967e+00 8.503889e+01 6.885763e+01 1.618063e+01 7.155511e+00 1.687081e+01 2.059004e+00 1.739995e-01 3.445838e-01 8.507876e-02 4.602704e-01 5.284598e-01 4.513924e-01
4.897904e+00 8.503889e+01 6.885763e+01 1.618063e+01 7.020409e+00 1.604849e+01 2.054612e+00 1.729896e-01 3.345532e-01 8.489128e-02 4.648887e-01 5.388341e-01 4.513465e-01
4.998672e+00 8.503890e+01 6.885763e+01 1.618063e+01 6.878138e+00 1.523471e+01 2.049592e+00 1.704715e-01 3.205002e-01 8.472430e-02 4.695647e-01 5.481258e-01 4.515219e-01
5.099325e+00 8.503891e+01 6.885763e+01 1.618063e+01 6.731233e+00 1.441496e+01 2.046420e+00 1.677703e-01 3.057663e-01 8.466433e-02 4.741916e-01 5.554314e-01 4.524274e-01
5.199877e+00 8.503893e+01 6.885763e+01 1.618063e+01 6.586663e+00 1.362117e+01 2.046625e+00 1.650354e-01 2.912016e-01 8.475940e-02 4.788853e-01 5.609964e-01 4.543206e-01
5.297384e+00 8.503894e+01 6.885763e+01 1.618063e+01 6.453701e+00 1.290431e+01 2.050539e+00 1.633247e-01 2.797900e-01 8.504280e-02 4.831801e-01 5.645269e-01 4.570277e-01
5.397746e+00 8.503896e+01 6.885763e+01 1.618063e+01 6.329282e+00 1.222878e+01 2.059388e+00 1.622841e-01 2.703166e-01 8.553066e-02 4.869079e-01 5.660319e-01 4.604320e-01
5.498029e+00 8.503898e+01 6.885763e+01 1.618063e+01 6.222554e+00 1.162751e+01 2.074189e+00 1.619896e-01 2.628672e-01 8.623261e-02 4.900601e-01 5.662820e-01 4.642491e-01
5.598266e+00 8.503900e+01 6.885763e+01 1.618063e+01 6.130794e+00 1.108430e+01 2.095149e+00 1.623759e-01 2.568157e-01 8.719124e-02 4.927750e-01 5.657417e-01 4.683489e-01
5.698491e+00 8.503902e+01 6.885763e+01 1.618063e+01 6.055378e+00 1.060855e+01 2.121275e+00 1.617062e-01 2.486578e-01 8.841571e-02 4.946873e-01 5.634440e-01 4.728925e-01
5.798733e+00 8.503903e+01 6.885763e+01 1.618063e+01 5.982592e+00 1.016227e+01 2.151331e+00 1.605247e-01 2.397452e-01 8.983117e-02 4.966309e-01 5.606368e-01 4.780419e-01
5.898986e+00 8.503904e+01 6.885763e+01 1.618063e+01 5.905172e+00 9.724845e+00 2.184367e+00 1.586709e-01 2.297793e-01 9.139940e-02 4.992518e-01 5.583303e-01 4.838373e-01
5.999207e+00 8.503905e+01 6.885763e+01 1.618063e+01 5.821917e+00 9.296641e+00 2.218219e+00 1.569188e-01 2.204863e-01 9.307094e-02 5.020645e-01 5.563858e-01 4.898812e-01
6.099363e+00 8.503905e+01 6.885763e+01 1.618063e+01 5.731383e+00 8.885575e+00 2.249592e+00 1.564967e-01 2.144208e-01 9.474731e-02 5.042269e-01 5.540342e-01 4.956170e-01
6.199462e+00 8.503906e+01 6.885763e+01 1.618063e+01 5.640548e+00 8.523157e+00 2.274929e+00 1.549062e-01 2.071041e-01 9.620737e-02 5.054792e-01 5.511794e-01 5.007128e-01
6.299520e+00 8.503906e+01 6.885763e+01 1.618063e+01 5.552233e+00 8.213453e+00 2.292365e+00 1.530827e-01 2.003947e-01 9.732211e-02 5.061012e-01 5.484403e-01 5.050468e-01
6.399556e+00 8.503906e+01 6.885763e+01 1.618063e+01 5.470163e+00 7.953162e+00 2.303210e+00 1.516140e-01 1.953785e-01 9.810487e-02 5.061986e-01 5.456102e-01 5.088724e-01
6.499594e+00 8.503906e+01 6.885763e+01 1.618063e+01 5.399034e+00 7.743471e+00 2.309129e+00 1.499938e-01 1.907893e-01 9.861363e-02 5.060701e-01 5.430061e-01 5.123077e-01
6.599646e+00 8.503906e+01 6.885763e+01 1.618063e+01 5.338606e+00 7.578073e+00 2.311208e+00 1.482628e-01 1.865679e-01 9.890641e-02 5.055029e-01 5.401165e-01 5.151900e-01
6.699720e+00 8.503906e+01 6.885763e+01 1.618063e+01 5.279101e+00 7.429691e+00 2.310959e+00 1.476315e-01 1.844791e-01 9.917775e-02 5.044275e-01 5.362346e-01 5.175697e-01
6.799776e+00 8.503906e+01 6.885763e+01 1.618063e+01 5.214250e+00 7.271488e+00 2.310271e+00 1.472851e-01 1.829693e-01 9.946902e-02 5.038369e-01 5.329887e-01 5.197784e-01
6.899791e+00 8.503906e+01 6.885763e+01 1.618063e+01 5.150916e+00 7.112968e+00 2.310676e+00 1.464899e-01 1.805927e-01 9.982189e-02 5.041616e-01 5.314701e-01 5.221631e-01
6.999734e+00 8.503907e+01 6.885763e+01 1.618063e+01 5.095376e+00 6.976163e+00 2.311594e+00 1.456479e-01 1.781793e-01 1.001535e-01 5.045075e-01 5.300118e-01 5.246590e-01
7.099607e+00 8.503907e+01 6.885763e+01 1.618063e+01 5.051262e+00 6.872462e+00 2.311611e+00 1.447799e-01 1.760553e-01 1.003767e-01 5.042327e-01 5.274508e-01 5.272013e-01
7.199406e+00 8.503907e+01 6.885763e+01 1.618063e+01 5.018469e+00 6.798818e+00 2.309963e+00 1.444903e-01 1.751976e-01 1.004509e-01 5.033114e-01 5.240099e-01 5.295193e-01
7.299108e+00 8.503907e+01 6.885763e+01 1.618063e+01 4.994561e+00 6.746145e+00 2.306960e+00 1.452529e-01 1.762179e-01 1.004519e-01 5.024595e-01 5.209761e-01 5.316363e-01
7.398734e+00 8.503908e+01 6.885763e+01 1.618063e+01 4.978542e+00 6.708929e+00 2.304384e+00 1.460816e-01 1.772570e-01 1.005324e-01 5.022122e-01 5.189742e-01 5.338468e-01
7.498324e+00 8.503908e+01 6.885763e+01 1.618063e+01 4.968877e+00 6.679218e+00 2.304568e+00 1.468180e-01 1.779845e-01 1.007437e-01 5.026907e-01 5.179728e-01 5.363795e-01
7.597893e+00 8.503908e+01 6.885763e+01 1.618063e+01 4.963744e+00 6.650414e+00 2.309167e+00 1.471957e-01 1.780173e-01 1.011764e-01 5.040760e-01 5.180118e-01 5.395275e-01
7.697447e+00 8.503908e+01 6.885763e+01 1.618063e+01 4.956140e+00 6.606210e+00 2.319275e+00 1.478941e-01 1.781644e-01 1.019262e-01 5.059493e-01 5.184041e-01 5.434122e-01
7.799947e+00 8.503908e+01 6.885763e+01 1.618063e+01 4.942914e+00 6.539760e+00 2.335919e+00 1.493345e-01 1.790850e-01 1.030653e-01 5.078986e-01 5.184402e-01 5.481661e-01
7.899552e+00 8.503909e+01 6.885763e+01 1.618063e+01 4.931732e+00 6.472403e+00 2.357431e+00 1.506112e-01 1.795657e-01 1.044014e-01 5.094627e-01 5.176377e-01 5.534232e-01
7.999163e+00 8.503909e+01 6.885763e+01 1.618063e+01 4.925374e+00 6.410914e+00 2.382622e+00 1.516861e-01 1.796869e-01 1.058675e-01 5.109280e-01 5.165874e-01 5.590950e-01
8.098796e+00 8.503910e+01 6.885763e+01 1.618063e+01 4.922976e+00 6.355884e+00 2.409579e+00 1.524043e-01 1.792573e-01 1.074460e-01 5.121797e-01 5.151466e-01 5.651052e-01
8.198448e+00 8.503911e+01 6.885763e+01 1.618063e+01 4.915426e+00 6.292320e+00 2.437006e+00 1.534054e-01 1.792128e-01 1.090880e-01 5.126619e-01 5.125446e-01 5.713462e-01
8.298092e+00 8.503912e+01 6.885763e+01 1.618063e+01 4.899229e+00 6.214095e+00 2.464990e+00 1.541608e-01 1.787816e-01 1.106549e-01 5.128627e-01 5.095860e-01 5.778252e-01
8.397745e+00 8.503912e+01 6.885763e+01 1.618063e+01 4.873411e+00 6.122107e+00 2.491712e+00 1.542280e-01 1.773716e-01 1.121334e-01 5.128386e-01 5.064254e-01 5.842635e-01
8.497420e+00 8.503913e+01 6.885763e+01 1.618063e+01 4.840446e+00 6.023452e+00 2.515787e+00 1.534474e-01 1.749038e-01 1.134498e-01 5.127752e-01 5.034857e-01 5.903938e-01
8.597106e+00 8.503913e+01 6.885763e+01 1.618063e+01 4.801450e+00 5.924054e+00 2.534063e+00 1.530980e-01 1.732882e-01 1.145716e-01 5.123462e-01 5.005507e-01 5.956382e-01
8.699753e+00 8.503913e+01 6.885763e+01 1.618063e+01 4.757184e+00 5.830221e+00 2.541328e+00 1.528020e-01 1.720878e-01 1.152132e-01 5.114508e-01 4.976736e-01 5.991923e-01
8.799515e+00 8.503913e+01 6.885763e+01 1.618063e+01 4.711300e+00 5.750564e+00 2.535310e+00 1.520824e-01 1.707225e-01 1.151906e-01 5.099907e-01 4.947826e-01 6.005958e-01
8.899328e+00 8.503914e+01 6.885763e+01 1.618063e+01 4.662929e+00 5.680678e+00 2.518492e+00 1.507072e-01 1.689212e-01 1.146053e-01 5.085185e-01 4.925750e-01 6.002594e-01
8.999186e+00 8.503915e+01 6.885763e+01 1.618063e+01 4.611333e+00 5.616022e+00 2.494247e+00 1.498471e-01 1.681962e-01 1.137095e-01 5.067843e-01 4.905032e-01 5.986773e-01
9.099096e+00 8.503915e+01 6.885763e+01 1.618063e+01 4.557407e+00 5.553779e+00 2.465064e+00 1.490384e-01 1.677022e-01 1.125865e-01 5.051101e-01 4.890018e-01 5.961538e-01
9.199069e+00 8.503915e+01 6.885763e+01 1.618063e+01 4.501868e+00 5.491445e+00 2.432989e+00 1.477322e-01 1.665519e-01 1.112584e-01 5.034984e-01 4.879400e-01 5.929622e-01
9.299108e+00 8.503916e+01 6.885763e+01 1.618063e+01 4.447496e+00 5.431436e+00 2.400272e+00 1.460612e-01 1.649622e-01 1.098609e-01 5.017445e-01 4.867976e-01 5.894423e-01
9.399197e+00 8.503916e+01 6.885763e+01 1.618063e+01 4.392045e+00 5.367684e+00 2.368750e+00 1.450741e-01 1.643430e-01 1.085037e-01 4.996670e-01 4.852122e-01 5.859403e-01
9.499336e+00 8.503916e+01 6.885763e+01 1.618063e+01 4.335152e+00 5.298771e+00 2.338987e+00 1.440732e-01 1.635577e-01 1.072601e-01 4.978489e-01 4.840385e-01 5.826616e-01
9.599523e+00 8.503917e+01 6.885763e+01 1.618063e+01 4.278575e+00 5.227790e+00 2.311018e+00 1.424873e-01 1.618271e-01 1.060657e-01 4.963781e-01 4.833297e-01 5.797071e-01
9.699751e+00 8.503917e+01 6.885763e+01 1.618064e+01 4.224819e+00 5.159700e+00 2.285009e+00 1.411453e-01 1.603520e-01 1.049556e-01 4.949235e-01 4.824455e-01 5.771553e-01
9.799995e+00 8.503917e+01 6.885763e+01 1.618065e+01 4.172331e+00 5.091332e+00 2.261202e+00 1.401774e-01 1.593778e-01 1.039517e-01 4.936115e-01 4.815585e-01 5.750464e-01
9.897295e+00 8.503918e+01 6.885763e+01 1.618067e+01 4.122445e+00 5.023867e+00 2.240785e+00 1.387985e-01 1.577130e-01 1.031245e-01 4.925990e-01 4.809108e-01 5.734313e-01
9.997545e+00 8.503918e+01 6.885763e+01 1.618069e+01 4.073299e+00 4.955204e+00 2.222840e+00 1.370509e-01 1.553760e-01 1.023938e-01 4.915631e-01 4.800755e-01 5.721623e-01
1.009780e+01 8.503917e+01 6.885763e+01 1.618071e+01 4.026704e+00 4.888255e+00 2.207292e+00 1.361247e-01 1.542080e-01 1.017810e-01 4.904112e-01 4.789525e-01 5.711365e-01
1.019804e+01 8.503915e+01 6.885763e+01 1.618073e+01 3.982508e+00 4.823581e+00 2.193050e+00 1.350480e-01 1.527714e-01 1.012391e-01 4.894343e-01 4.780619e-01 5.702288e-01
1.029823e+01 8.503908e+01 6.885763e+01 1.618069e+01 3.941855e+00 4.763795e+00 2.179643e+00 1.335695e-01 1.507958e-01 1.006933e-01 4.887296e-01 4.775887e-01 5.693158e-01
1.039840e+01 8.503877e+01 6.885763e+01 1.618042e+01 3.905166e+00 4.709070e+00 2.167664e+00 1.327354e-01 1.497092e-01 1.002056e-01 4.880647e-01 4.773151e-01 5.681644e-01
1.049888e+01 8.503860e+01 6.885763e+01 1.618028e+01 3.870778e+00 4.658493e+00 2.155596e+00 1.322865e-01 1.491495e-01 9.974547e-02 4.877472e-01 4.773693e-01 5.673192e-01
1.059934e+01 8.503855e+01 6.885763e+01 1.618025e+01 3.838968e+00 4.612743e+00 2.143721e+00 1.314613e-01 1.480712e-01 9.930433e-02 4.877735e-01 4.776874e-01 5.668305e-01
1.069977e+01 8.503853e+01 6.885763e+01 1.618023e+01 3.810573e+00 4.573290e+00 2.132505e+00 1.306285e-01 1.470125e-01 9.890216e-02 4.877942e-01 4.777722e-01 5.666545e-01
1.079722e+01 8.503850e+01 6.885763e+01 1.618021e+01 3.785016e+00 4.538189e+00 2.122474e+00 1.305080e-01 1.469285e-01 9.860833e-02 4.877780e-01 4.776140e-01 5.668036e-01
1.089761e+01 8.503842e+01 6.885763e+01 1.618014e+01 3.760264e+00 4.502853e+00 2.113695e+00 1.298270e-01 1.459752e-01 9.833731e-02 4.879171e-01 4.775770e-01 5.672751e-01
1.099799e+01 8.503829e+01 6.885763e+01 1.618003e+01 3.736947e+00 4.468216e+00 2.106957e+00 1.292386e-01 1.451087e-01 9.817070e-02 4.881012e-01 4.774787e-01 5.681252e-01
1.109831e+01 8.503819e+01 6.885763e+01 1.617993e+01 3.714724e+00 4.433638e+00 2.102259e+00 1.291031e-01 1.448717e-01 9.813586e-02 4.881876e-01 4.770474e-01 5.693875e-01
1.119860e+01 8.503810e+01 6.885763e+01 1.617985e+01 3.693956e+00 4.399222e+00 2.099607e+00 1.288235e-01 1.443304e-01 9.820464e-02 4.883041e-01 4.765532e-01 5.710268e-01
1.129889e+01 8.503801e+01 6.885762e+01 1.617976e+01 3.674538e+00 4.364691e+00 2.098840e+00 1.283515e-01 1.434206e-01 9.836393e-02 4.884703e-01 4.760570e-01 5.729890e-01
1.139916e+01 8.503781e+01 6.885762e+01 1.617955e+01 3.656747e+00 4.330902e+00 2.099884e+00 1.283030e-01 1.431215e-01 9.858012e-02 4.887449e-01 4.756762e-01 5.751032e-01
1.149931e+01 8.503734e+01 6.885762e+01 1.617905e+01 3.640435e+00 4.297647e+00 2.102991e+00 1.280688e-01 1.425071e-01 9.885733e-02 4.890463e-01 4.754609e-01 5.770635e-01
1.159935e+01 8.503668e+01 6.885762e+01 1.617838e+01 3.625774e+00 4.266036e+00 2.107342e+00 1.277162e-01 1.416874e-01 9.917416e-02 4.892956e-01 4.751876e-01 5.790804e-01
1.169927e+01 8.503589e+01 6.885762e+01 1.617760e+01 3.612685e+00 4.236454e+00 2.112711e+00 1.278886e-01 1.416114e-01 9.952836e-02 4.895376e-01 4.748794e-01 5.811783e-01
1.179909e+01 8.503492e+01 6.885762e+01 1.617664e+01 3.600581e+00 4.207517e+00 2.119394e+00 1.277511e-01 1.411351e-01 9.990390e-02 4.898484e-01 4.747090e-01 5.832663e-01
1.189883e+01 8.503376e+01 6.885762e+01 1.617549e+01 3.589340e+00 4.179464e+00 2.127152e+00 1.275454e-01 1.404936e-01 1.003212e-01 4.899553e-01 4.743213e-01 5.852307e-01
1.199849e+01 8.503283e+01 6.885762e+01 1.617454e+01 3.577854e+00 4.152410e+00 2.133931e+00 1.277485e-01 1.403963e-01 1.007434e-01 4.900683e-01 4.738391e-01 5.873226e-01
1.209806e+01 8.503190e+01 6.885762e+01 1.617348e+01 3.566848e+00 4.126916e+00 2.140923e+00 1.276394e-01 1.399385e-01 1.011070e-01 4.900718e-01 4.733943e-01 5.887225e-01
1.219755e+01 8.503048e+01 6.885761e+01 1.617179e+01 3.558038e+00 4.104254e+00 2.149914e+00 1.278009e-01 1.399045e-01 1.014666e-01 4.897049e-01 4.730716e-01 5.886226e-01
1.229990e+01 8.502876e+01 6.885761e+01 1.616990e+01 3.550231e+00 4.083799e+00 2.158125e+00 1.280574e-01 1.400798e-01 1.017602e-01 4.894079e-01 4.731922e-01 5.880448e-01
1.239936e+01 8.502614e+01 6.885761e+01 1.616722e+01 3.544423e+00 4.064957e+00 2.168248e+00 1.279723e-01 1.397433e-01 1.019892e-01 4.884275e-01 4.732556e-01 5.856639e-01
1.249895e+01 8.502294e+01 6.885761e+01 1.616400e+01 3.538807e+00 4.046704e+00 2.177986e+00 1.281442e-01 1.398466e-01 1.021388e-01 4.871655e-01 4.732730e-01 5.824805e-01
1.259878e+01 8.501904e+01 6.885761e+01 1.616008e+01 3.532532e+00 4.028579e+00 2.186342e+00 1.280532e-01 1.396397e-01 1.021157e-01 4.858191e-01 4.732880e-01 5.788896e-01
1.269886e+01 8.501619e+01 6.885760e+01 1.615718e+01 3.522015e+00 4.009157e+00 2.187931e+00 1.276571e-01 1.390591e-01 1.019104e-01 4.847953e-01 4.732978e-01 5.759855e-01
1.279883e+01 8.501380e+01 6.885759e+01 1.615470e+01 3.509016e+00 3.987539e+00 2.187066e+00 1.273629e-01 1.386421e-01 1.016851e-01 4.838292e-01 4.733800e-01 5.729127e-01
1.289862e+01 8.501147e+01 6.885757e+01 1.615221e+01 3.494726e+00 3.963825e+00 2.186569e+00 1.268157e-01 1.377687e-01 1.014616e-01 4.827200e-01 4.734979e-01 5.691103e-01
1.299820e+01 8.500914e+01 6.885755e+01 1.614969e+01 3.480076e+00 3.939295e+00 2.186583e+00 1.265304e-01 1.373151e-01 1.012284e-01 4.813836e-01 4.734491e-01 5.648521e-01
1.309757e+01 8.500685e+01 6.885753e+01 1.614725e+01 3.464985e+00 3.914474e+00 2.186253e+00 1.260604e-01 1.366258e-01 1.009757e-01 4.800476e-01 4.733147e-01 5.608492e-01
1.319966e+01 8.500218e+01 6.885750e+01 1.614248e+01 3.455049e+00 3.889446e+00 2.197211e+00 1.257936e-01 1.361339e-01 1.009228e-01 4.774908e-01 4.728898e-01 5.538852e-01
