Time Velx1 Vely1 Velx2 Vely2 Velx3 Vely3
4.849874e+01 -1.347767e-01 2.242803e+00 -1.521357e-01 2.274602e+00 -6.404646e-02 2.149716e+00
4.859725e+01 -1.243874e-01 2.237718e+00 -1.421392e-01 2.269820e+00 -5.563815e-02 2.146519e+00
4.869877e+01 -1.106983e-01 2.225520e+00 -1.275995e-01 2.255220e+00 -4.795008e-02 2.144175e+00
4.879731e+01 -9.805025e-02 2.217798e+00 -1.129901e-01 2.245082e+00 -4.228510e-02 2.145025e+00
4.889883e+01 -8.468907e-02 2.211473e+00 -9.696828e-02 2.236354e+00 -3.775077e-02 2.146933e+00
4.899735e+01 -7.542578e-02 2.206919e+00 -8.443977e-02 2.229628e+00 -3.757077e-02 2.149756e+00
4.909887e+01 -7.254209e-02 2.206112e+00 -7.948200e-02 2.227395e+00 -4.015353e-02 2.154212e+00
4.919743e+01 -7.407977e-02 2.206297e+00 -8.014682e-02 2.226289e+00 -4.402020e-02 2.158977e+00
4.929898e+01 -7.619536e-02 2.204830e+00 -8.128532e-02 2.222946e+00 -4.849847e-02 2.163399e+00
4.939756e+01 -7.950651e-02 2.201336e+00 -8.393194e-02 2.216874e+00 -5.333637e-02 2.167040e+00
4.949914e+01 -8.391498e-02 2.199376e+00 -8.789122e-02 2.212508e+00 -5.851420e-02 2.170771e+00
4.959775e+01 -8.433859e-02 2.199315e+00 -8.619862e-02 2.210499e+00 -6.256992e-02 2.174796e+00
4.969934e+01 -7.603879e-02 2.190439e+00 -7.177200e-02 2.195402e+00 -6.486514e-02 2.177878e+00
4.979794e+01 -6.698033e-02 2.180652e+00 -5.613121e-02 2.178202e+00 -6.626880e-02 2.181105e+00
4.989952e+01 -6.905964e-02 2.185971e+00 -5.745177e-02 2.182813e+00 -6.878690e-02 2.187430e+00
5.000000e+01 -6.969809e-02 2.192142e+00 -5.749853e-02 2.189176e+00 -6.930513e-02 2.192994e+00
