Time Mass1 Mass2 Mass3 AvgRho1 AvgRho2 AvgRho3 AvgPrs1 AvgPrs2 AvgPrs3 AvgTem1 AvgTem2 AvgTem3
2.659931e+01 8.401812e+01 6.099625e+01 2.299572e+01 2.537978e+00 2.426092e+00 2.730154e+00 1.377679e-01 1.393083e-01 1.258288e-01 2.617973e-01 3.139062e-01 2.005889e-01
2.669810e+01 8.400582e+01 6.098681e+01 2.299191e+01 2.524320e+00 2.416358e+00 2.711036e+00 1.386530e-01 1.404772e-01 1.257225e-01 2.597744e-01 3.113349e-01 1.995810e-01
2.679828e+01 8.399359e+01 6.097738e+01 2.298801e+01 2.508198e+00 2.403410e+00 2.692276e+00 1.390392e-01 1.410149e-01 1.256086e-01 2.581541e-01 3.092305e-01 1.984933e-01
2.689848e+01 8.398128e+01 6.096810e+01 2.298410e+01 2.486186e+00 2.382769e+00 2.673252e+00 1.390268e-01 1.411092e-01 1.255073e-01 2.568666e-01 3.075914e-01 1.973076e-01
2.699917e+01 8.396817e+01 6.095873e+01 2.297985e+01 2.457679e+00 2.354163e+00 2.652761e+00 1.385128e-01 1.405632e-01 1.253515e-01 2.566454e-01 3.070480e-01 1.966026e-01
2.709709e+01 8.395366e+01 6.094907e+01 2.297450e+01 2.425986e+00 2.321238e+00 2.632750e+00 1.375656e-01 1.395124e-01 1.250441e-01 2.568165e-01 3.068219e-01 1.960726e-01
2.719876e+01 8.393506e+01 6.093802e+01 2.296631e+01 2.390031e+00 2.282655e+00 2.613572e+00 1.364633e-01 1.382520e-01 1.246929e-01 2.571970e-01 3.067807e-01 1.952533e-01
2.729974e+01 8.390699e+01 6.092363e+01 2.295208e+01 2.358411e+00 2.245578e+00 2.607744e+00 1.353264e-01 1.368125e-01 1.246045e-01 2.568083e-01 3.065551e-01 1.917230e-01
2.739717e+01 8.387772e+01 6.090847e+01 2.293751e+01 2.334763e+00 2.215516e+00 2.613513e+00 1.345466e-01 1.357050e-01 1.249656e-01 2.556922e-01 3.057709e-01 1.869573e-01
2.749775e+01 8.385442e+01 6.089588e+01 2.292610e+01 2.311265e+00 2.187462e+00 2.614822e+00 1.339362e-01 1.348105e-01 1.254330e-01 2.545071e-01 3.044041e-01 1.835217e-01
2.759951e+01 8.383673e+01 6.088566e+01 2.291768e+01 2.286986e+00 2.160669e+00 2.608712e+00 1.332454e-01 1.338793e-01 1.257343e-01 2.537938e-01 3.032200e-01 1.816294e-01
2.769826e+01 8.382298e+01 6.087698e+01 2.291164e+01 2.263236e+00 2.135618e+00 2.598563e+00 1.327032e-01 1.331715e-01 1.259565e-01 2.535902e-01 3.024492e-01 1.807566e-01
2.779993e+01 8.381039e+01 6.086901e+01 2.290594e+01 2.238950e+00 2.110476e+00 2.587222e+00 1.320497e-01 1.323285e-01 1.262093e-01 2.536230e-01 3.019151e-01 1.800121e-01
2.789860e+01 8.379754e+01 6.086151e+01 2.289958e+01 2.216358e+00 2.086911e+00 2.577659e+00 1.316420e-01 1.317371e-01 1.265632e-01 2.536646e-01 3.014864e-01 1.791828e-01
2.799724e+01 8.378347e+01 6.085415e+01 2.289196e+01 2.195138e+00 2.064207e+00 2.570467e+00 1.310797e-01 1.309714e-01 1.268383e-01 2.539176e-01 3.014101e-01 1.784349e-01
2.809885e+01 8.376746e+01 6.084658e+01 2.288279e+01 2.174417e+00 2.041703e+00 2.564531e+00 1.305091e-01 1.302241e-01 1.270497e-01 2.541862e-01 3.013461e-01 1.779066e-01
2.819745e+01 8.375074e+01 6.083887e+01 2.287327e+01 2.155191e+00 2.020815e+00 2.558957e+00 1.299367e-01 1.294987e-01 1.272040e-01 2.547414e-01 3.015500e-01 1.779792e-01
2.829903e+01 8.373338e+01 6.083051e+01 2.286388e+01 2.135956e+00 2.000320e+00 2.551951e+00 1.294194e-01 1.289049e-01 1.272271e-01 2.552275e-01 3.015967e-01 1.783823e-01
2.839760e+01 8.371732e+01 6.082229e+01 2.285563e+01 2.117927e+00 1.981514e+00 2.543590e+00 1.289025e-01 1.282946e-01 1.271700e-01 2.557718e-01 3.017032e-01 1.790907e-01
2.849912e+01 8.370211e+01 6.081402e+01 2.284816e+01 2.100224e+00 1.963403e+00 2.534136e+00 1.285365e-01 1.278223e-01 1.272562e-01 2.562394e-01 3.016741e-01 1.798490e-01
2.859764e+01 8.368954e+01 6.080681e+01 2.284220e+01 2.083959e+00 1.947083e+00 2.524772e+00 1.281624e-01 1.273834e-01 1.273488e-01 2.566081e-01 3.015466e-01 1.804650e-01
2.869913e+01 8.367881e+01 6.080051e+01 2.283700e+01 2.067928e+00 1.931398e+00 2.514939e+00 1.278460e-01 1.270598e-01 1.273513e-01 2.565714e-01 3.009753e-01 1.807153e-01
2.879759e+01 8.366888e+01 6.079477e+01 2.283194e+01 2.053229e+00 1.917379e+00 2.506021e+00 1.276266e-01 1.268395e-01 1.274683e-01 2.563362e-01 3.002336e-01 1.806909e-01
2.889903e+01 8.365780e+01 6.078845e+01 2.282628e+01 2.039204e+00 1.904564e+00 2.496714e+00 1.274423e-01 1.266147e-01 1.277081e-01 2.558584e-01 2.991334e-01 1.805480e-01
2.899750e+01 8.364555e+01 6.078142e+01 2.282022e+01 2.026624e+00 1.893740e+00 2.486781e+00 1.272671e-01 1.264933e-01 1.278007e-01 2.551763e-01 2.977742e-01 1.804162e-01
2.909896e+01 8.363076e+01 6.077285e+01 2.281323e+01 2.014631e+00 1.884137e+00 2.475399e+00 1.271307e-01 1.264692e-01 1.277684e-01 2.543645e-01 2.962158e-01 1.804021e-01
2.919746e+01 8.361394e+01 6.076310e+01 2.280549e+01 2.003549e+00 1.875730e+00 2.463316e+00 1.270878e-01 1.265289e-01 1.277661e-01 2.535440e-01 2.946564e-01 1.803566e-01
2.929902e+01 8.359301e+01 6.075118e+01 2.279586e+01 1.992253e+00 1.866992e+00 2.450680e+00 1.270015e-01 1.265386e-01 1.277616e-01 2.527664e-01 2.931463e-01 1.802440e-01
2.939760e+01 8.356819e+01 6.073735e+01 2.278424e+01 1.981226e+00 1.857793e+00 2.439924e+00 1.268027e-01 1.264432e-01 1.275786e-01 2.519904e-01 2.917478e-01 1.798792e-01
2.949927e+01 8.353922e+01 6.072101e+01 2.277092e+01 1.969705e+00 1.847506e+00 2.429847e+00 1.265732e-01 1.262859e-01 1.273224e-01 2.511587e-01 2.903616e-01 1.791736e-01
2.959806e+01 8.350758e+01 6.070243e+01 2.275721e+01 1.958547e+00 1.836908e+00 2.420516e+00 1.262829e-01 1.260186e-01 1.270846e-01 2.503698e-01 2.891232e-01 1.783493e-01
2.969979e+01 8.347443e+01 6.068299e+01 2.274335e+01 1.946365e+00 1.824502e+00 2.410697e+00 1.259645e-01 1.256867e-01 1.268736e-01 2.497315e-01 2.881779e-01 1.775118e-01
2.979839e+01 8.344622e+01 6.066642e+01 2.273168e+01 1.932270e+00 1.810325e+00 2.397313e+00 1.255920e-01 1.252570e-01 1.265863e-01 2.491749e-01 2.872061e-01 1.769540e-01
2.989978e+01 8.342245e+01 6.065229e+01 2.272187e+01 1.914647e+00 1.793319e+00 2.378149e+00 1.250430e-01 1.246747e-01 1.261323e-01 2.487631e-01 2.860988e-01 1.768315e-01
2.999798e+01 8.340383e+01 6.064103e+01 2.271425e+01 1.894937e+00 1.774669e+00 2.355988e+00 1.243678e-01 1.240107e-01 1.254858e-01 2.483641e-01 2.849369e-01 1.766588e-01
3.009896e+01 8.338693e+01 6.063090e+01 2.270722e+01 1.872931e+00 1.753999e+00 2.330532e+00 1.235113e-01 1.231346e-01 1.247164e-01 2.481364e-01 2.839455e-01 1.765816e-01
3.019978e+01 8.337156e+01 6.062202e+01 2.270055e+01 1.850477e+00 1.733027e+00 2.303661e+00 1.226507e-01 1.223138e-01 1.237762e-01 2.479135e-01 2.830740e-01 1.764162e-01
3.029750e+01 8.335856e+01 6.061473e+01 2.269470e+01 1.829403e+00 1.713550e+00 2.277315e+00 1.218492e-01 1.215609e-01 1.228208e-01 2.476464e-01 2.823447e-01 1.760186e-01
3.039806e+01 8.334755e+01 6.060846e+01 2.268969e+01 1.808807e+00 1.694741e+00 2.250404e+00 1.209939e-01 1.207565e-01 1.218329e-01 2.474168e-01 2.817278e-01 1.755303e-01
3.049852e+01 8.333831e+01 6.060295e+01 2.268559e+01 1.789150e+00 1.677004e+00 2.223259e+00 1.202002e-01 1.200431e-01 1.207930e-01 2.472698e-01 2.813435e-01 1.748996e-01
3.059890e+01 8.333030e+01 6.059797e+01 2.268213e+01 1.770424e+00 1.660410e+00 2.195351e+00 1.194287e-01 1.193442e-01 1.197422e-01 2.474317e-01 2.813014e-01 1.745029e-01
3.069919e+01 8.332292e+01 6.059326e+01 2.267900e+01 1.752790e+00 1.645084e+00 2.167118e+00 1.187995e-01 1.188325e-01 1.186533e-01 2.478370e-01 2.816532e-01 1.741009e-01
3.079941e+01 8.331592e+01 6.058873e+01 2.267605e+01 1.736010e+00 1.630794e+00 2.138557e+00 1.182199e-01 1.183518e-01 1.176246e-01 2.483753e-01 2.822294e-01 1.737704e-01
3.089953e+01 8.330910e+01 6.058424e+01 2.267319e+01 1.719832e+00 1.617363e+00 2.109642e+00 1.176716e-01 1.179308e-01 1.165357e-01 2.488243e-01 2.828439e-01 1.732690e-01
3.099952e+01 8.330223e+01 6.057951e+01 2.267038e+01 1.704249e+00 1.604931e+00 2.080229e+00 1.170783e-01 1.174854e-01 1.153632e-01 2.492577e-01 2.834543e-01 1.728547e-01
3.109938e+01 8.329476e+01 6.057410e+01 2.266749e+01 1.689571e+00 1.593825e+00 2.050785e+00 1.166088e-01 1.171952e-01 1.142403e-01 2.496317e-01 2.839880e-01 1.725219e-01
3.119907e+01 8.328617e+01 6.056753e+01 2.266441e+01 1.675973e+00 1.584282e+00 2.021404e+00 1.160888e-01 1.168779e-01 1.130465e-01 2.499537e-01 2.843879e-01 1.723697e-01
3.129856e+01 8.327610e+01 6.055946e+01 2.266111e+01 1.663682e+00 1.576531e+00 1.992440e+00 1.156513e-01 1.166750e-01 1.118843e-01 2.502479e-01 2.847183e-01 1.723007e-01
3.139783e+01 8.326401e+01 6.054953e+01 2.265743e+01 1.653028e+00 1.570788e+00 1.964460e+00 1.152134e-01 1.165084e-01 1.106742e-01 2.505430e-01 2.850423e-01 1.722711e-01
3.149979e+01 8.324929e+01 6.053733e+01 2.265317e+01 1.643825e+00 1.566998e+00 1.936857e+00 1.148573e-01 1.164715e-01 1.094243e-01 2.506149e-01 2.851796e-01 1.721530e-01
3.159866e+01 8.323185e+01 6.052317e+01 2.264814e+01 1.636185e+00 1.564748e+00 1.911476e+00 1.144652e-01 1.164080e-01 1.081837e-01 2.504154e-01 2.849877e-01 1.721219e-01
3.169739e+01 8.321076e+01 6.050655e+01 2.264207e+01 1.629119e+00 1.563004e+00 1.887112e+00 1.140879e-01 1.163284e-01 1.070318e-01 2.500336e-01 2.845562e-01 1.722931e-01
3.179889e+01 8.318609e+01 6.048771e+01 2.263501e+01 1.622236e+00 1.561333e+00 1.863586e+00 1.137451e-01 1.163226e-01 1.058708e-01 2.495703e-01 2.840040e-01 1.726340e-01
3.189738e+01 8.316092e+01 6.046896e+01 2.262776e+01 1.615775e+00 1.559526e+00 1.842859e+00 1.134007e-01 1.162563e-01 1.048512e-01 2.491096e-01 2.834545e-01 1.729470e-01
3.199863e+01 8.313370e+01 6.044918e+01 2.261977e+01 1.609559e+00 1.557617e+00 1.824238e+00 1.131072e-01 1.162373e-01 1.039245e-01 2.487828e-01 2.830927e-01 1.732099e-01
3.209974e+01 8.310416e+01 6.042811e+01 2.261107e+01 1.604399e+00 1.556289e+00 1.808819e+00 1.128290e-01 1.162025e-01 1.031383e-01 2.487872e-01 2.831802e-01 1.733354e-01
3.219782e+01 8.307280e+01 6.040545e+01 2.260190e+01 1.601291e+00 1.556827e+00 1.797876e+00 1.127599e-01 1.163721e-01 1.026731e-01 2.490519e-01 2.835218e-01 1.731612e-01
3.229863e+01 8.303787e+01 6.037953e+01 2.259161e+01 1.599787e+00 1.559384e+00 1.790041e+00 1.127980e-01 1.167160e-01 1.023591e-01 2.497127e-01 2.842232e-01 1.729634e-01
3.239931e+01 8.298729e+01 6.034503e+01 2.257399e+01 1.598593e+00 1.562384e+00 1.783540e+00 1.126593e-01 1.168870e-01 1.019146e-01 2.505937e-01 2.850172e-01 1.726081e-01
3.249981e+01 8.292747e+01 6.030823e+01 2.254942e+01 1.595965e+00 1.564477e+00 1.774648e+00 1.124004e-01 1.170407e-01 1.011184e-01 2.515055e-01 2.859355e-01 1.717026e-01
3.259721e+01 8.287797e+01 6.027693e+01 2.252797e+01 1.594860e+00 1.566981e+00 1.770423e+00 1.121947e-01 1.171736e-01 1.005285e-01 2.518343e-01 2.865425e-01 1.691826e-01
3.269739e+01 8.276417e+01 6.021798e+01 2.247266e+01 1.602169e+00 1.573536e+00 1.786408e+00 1.122160e-01 1.174267e-01 1.002388e-01 2.516211e-01 2.873180e-01 1.645478e-01
3.279739e+01 8.263323e+01 6.014883e+01 2.241339e+01 1.611885e+00 1.581961e+00 1.803721e+00 1.124383e-01 1.178596e-01 1.001386e-01 2.520967e-01 2.885120e-01 1.622348e-01
3.289719e+01 8.260230e+01 6.013013e+01 2.240074e+01 1.613156e+00 1.584894e+00 1.801463e+00 1.125312e-01 1.181748e-01 1.000092e-01 2.530910e-01 2.897801e-01 1.626004e-01
3.299964e+01 8.258645e+01 6.012029e+01 2.239384e+01 1.612608e+00 1.585880e+00 1.797394e+00 1.126431e-01 1.184770e-01 9.997418e-02 2.548013e-01 2.915567e-01 1.642882e-01
3.309901e+01 8.257294e+01 6.011178e+01 2.238799e+01 1.611918e+00 1.585568e+00 1.796099e+00 1.128841e-01 1.188168e-01 1.002024e-01 2.566355e-01 2.933156e-01 1.663667e-01
3.319816e+01 8.256076e+01 6.010406e+01 2.238262e+01 1.610739e+00 1.583528e+00 1.797679e+00 1.130738e-01 1.189616e-01 1.006504e-01 2.585738e-01 2.950168e-01 1.687046e-01
3.329991e+01 8.254837e+01 6.009626e+01 2.237707e+01 1.608499e+00 1.579155e+00 1.802059e+00 1.132755e-01 1.190241e-01 1.012801e-01 2.606285e-01 2.966573e-01 1.713107e-01
3.339864e+01 8.253577e+01 6.008839e+01 2.237142e+01 1.605974e+00 1.573880e+00 1.808350e+00 1.135188e-01 1.190659e-01 1.020638e-01 2.627447e-01 2.982656e-01 1.741517e-01
3.349722e+01 8.252169e+01 6.007921e+01 2.236548e+01 1.605503e+00 1.570852e+00 1.816742e+00 1.139937e-01 1.193415e-01 1.030343e-01 2.642528e-01 2.990223e-01 1.770277e-01
3.359849e+01 8.250191e+01 6.006416e+01 2.235920e+01 1.611770e+00 1.576522e+00 1.827464e+00 1.150116e-01 1.203442e-01 1.042084e-01 2.644593e-01 2.979835e-01 1.800019e-01
3.369963e+01 8.247508e+01 6.004222e+01 2.235259e+01 1.623725e+00 1.589216e+00 1.839221e+00 1.164293e-01 1.218613e-01 1.054711e-01 2.645325e-01 2.969441e-01 1.829088e-01
3.379779e+01 8.244540e+01 6.001775e+01 2.234567e+01 1.636963e+00 1.603163e+00 1.850843e+00 1.179347e-01 1.234940e-01 1.066910e-01 2.647064e-01 2.961799e-01 1.856417e-01
3.389846e+01 8.241498e+01 5.999393e+01 2.233723e+01 1.650378e+00 1.616867e+00 1.862625e+00 1.197177e-01 1.253734e-01 1.081659e-01 2.652216e-01 2.959456e-01 1.883437e-01
3.399868e+01 8.237866e+01 5.996806e+01 2.232522e+01 1.665331e+00 1.631360e+00 1.877503e+00 1.215458e-01 1.272760e-01 1.096847e-01 2.656564e-01 2.959778e-01 1.900615e-01
3.409834e+01 8.230495e+01 5.992159e+01 2.229706e+01 1.686079e+00 1.649577e+00 1.905453e+00 1.236215e-01 1.293550e-01 1.116380e-01 2.661725e-01 2.964080e-01 1.906796e-01
3.419749e+01 8.219096e+01 5.985587e+01 2.224955e+01 1.709446e+00 1.668873e+00 1.941157e+00 1.257549e-01 1.314460e-01 1.136739e-01 2.671801e-01 2.973418e-01 1.915059e-01
3.429895e+01 8.207044e+01 5.978611e+01 2.220006e+01 1.730615e+00 1.685951e+00 1.974633e+00 1.277842e-01 1.333948e-01 1.156918e-01 2.690804e-01 2.991336e-01 1.933933e-01
3.439730e+01 8.197762e+01 5.973306e+01 2.216199e+01 1.748744e+00 1.699942e+00 2.005015e+00 1.297030e-01 1.352322e-01 1.176167e-01 2.717463e-01 3.017992e-01 1.956834e-01
3.449802e+01 8.190068e+01 5.968816e+01 2.213075e+01 1.765537e+00 1.712453e+00 2.034422e+00 1.316969e-01 1.371346e-01 1.195991e-01 2.752995e-01 3.054341e-01 1.985517e-01
3.459841e+01 8.181642e+01 5.963995e+01 2.209599e+01 1.781479e+00 1.724046e+00 2.062803e+00 1.336331e-01 1.389449e-01 1.215692e-01 2.795197e-01 3.097344e-01 2.020397e-01
3.469767e+01 8.174726e+01 5.960225e+01 2.206611e+01 1.794339e+00 1.732959e+00 2.086068e+00 1.354530e-01 1.406249e-01 1.234201e-01 2.838893e-01 3.141739e-01 2.057103e-01
3.479781e+01 8.170330e+01 5.957810e+01 2.204760e+01 1.804219e+00 1.739363e+00 2.104609e+00 1.371741e-01 1.421747e-01 1.253012e-01 2.882176e-01 3.185482e-01 2.095423e-01
3.489954e+01 8.166366e+01 5.955720e+01 2.203045e+01 1.812767e+00 1.744314e+00 2.122875e+00 1.387827e-01 1.435727e-01 1.272079e-01 2.924018e-01 3.227954e-01 2.133384e-01
3.499816e+01 8.160673e+01 5.952555e+01 2.200721e+01 1.824643e+00 1.751982e+00 2.148206e+00 1.404341e-01 1.450092e-01 1.292485e-01 2.948038e-01 3.252003e-01 2.153717e-01
3.509900e+01 8.153463e+01 5.947118e+01 2.198821e+01 1.846000e+00 1.771377e+00 2.182268e+00 1.424980e-01 1.469632e-01 1.317716e-01 2.943263e-01 3.243008e-01 2.147407e-01
3.519964e+01 8.149142e+01 5.943497e+01 2.197812e+01 1.862881e+00 1.788077e+00 2.209402e+00 1.446166e-01 1.490938e-01 1.342383e-01 2.946334e-01 3.241360e-01 2.144519e-01
3.529792e+01 8.143954e+01 5.939319e+01 2.196430e+01 1.879036e+00 1.803835e+00 2.237060e+00 1.466430e-01 1.510946e-01 1.368358e-01 2.951361e-01 3.245754e-01 2.136319e-01
3.539934e+01 8.136667e+01 5.933843e+01 2.194187e+01 1.897329e+00 1.821423e+00 2.267414e+00 1.488586e-01 1.533139e-01 1.396194e-01 2.964471e-01 3.264269e-01 2.128251e-01
3.549868e+01 8.130257e+01 5.929340e+01 2.192031e+01 1.915444e+00 1.840171e+00 2.288720e+00 1.512721e-01 1.558739e-01 1.420971e-01 2.967330e-01 3.272276e-01 2.120471e-01
3.559836e+01 8.125244e+01 5.925759e+01 2.190457e+01 1.928389e+00 1.855548e+00 2.297153e+00 1.532141e-01 1.580468e-01 1.439425e-01 2.972171e-01 3.280076e-01 2.123196e-01
3.569831e+01 8.122405e+01 5.923591e+01 2.189737e+01 1.933122e+00 1.863708e+00 2.292392e+00 1.544886e-01 1.595397e-01 1.451549e-01 2.979481e-01 3.288254e-01 2.132005e-01
3.579854e+01 8.120196e+01 5.921660e+01 2.189389e+01 1.933850e+00 1.868100e+00 2.281468e+00 1.553807e-01 1.605997e-01 1.460146e-01 2.985824e-01 3.295441e-01 2.140737e-01
3.589905e+01 8.118432e+01 5.920140e+01 2.189072e+01 1.931576e+00 1.868521e+00 2.270136e+00 1.560527e-01 1.613615e-01 1.467474e-01 2.991931e-01 3.302916e-01 2.149973e-01
3.599980e+01 8.116822e+01 5.918810e+01 2.188714e+01 1.926238e+00 1.864822e+00 2.259730e+00 1.565148e-01 1.618216e-01 1.474468e-01 2.999798e-01 3.313728e-01 2.158759e-01
3.609806e+01 8.114892e+01 5.917222e+01 2.188284e+01 1.918930e+00 1.858376e+00 2.250222e+00 1.567506e-01 1.619945e-01 1.481373e-01 3.008982e-01 3.326416e-01 2.167857e-01
3.619905e+01 8.112603e+01 5.915337e+01 2.187781e+01 1.909889e+00 1.849764e+00 2.240913e+00 1.566789e-01 1.617686e-01 1.488197e-01 3.017250e-01 3.336545e-01 2.178786e-01
3.629998e+01 8.109571e+01 5.912820e+01 2.187162e+01 1.900592e+00 1.840809e+00 2.231799e+00 1.564183e-01 1.613102e-01 1.495008e-01 3.020544e-01 3.339200e-01 2.189112e-01
3.639791e+01 8.106553e+01 5.910422e+01 2.186413e+01 1.889899e+00 1.830041e+00 2.223654e+00 1.559279e-01 1.605609e-01 1.500558e-01 3.020020e-01 3.336672e-01 2.194185e-01
3.649818e+01 8.102956e+01 5.907676e+01 2.185455e+01 1.879136e+00 1.818852e+00 2.216660e+00 1.555386e-01 1.599318e-01 1.507199e-01 3.018399e-01 3.331958e-01 2.198077e-01
3.659823e+01 8.100219e+01 5.905495e+01 2.184846e+01 1.867058e+00 1.806148e+00 2.208720e+00 1.552384e-01 1.593933e-01 1.513151e-01 3.019852e-01 3.329258e-01 2.206419e-01
3.669814e+01 8.097834e+01 5.903433e+01 2.184497e+01 1.854100e+00 1.792373e+00 2.200229e+00 1.550560e-01 1.588525e-01 1.524849e-01 3.025055e-01 3.329247e-01 2.221381e-01
3.679799e+01 8.095389e+01 5.901237e+01 2.184228e+01 1.840359e+00 1.777444e+00 2.192237e+00 1.547352e-01 1.581271e-01 1.536271e-01 3.030166e-01 3.327889e-01 2.239997e-01
3.689778e+01 8.093369e+01 5.899395e+01 2.184007e+01 1.825062e+00 1.760497e+00 2.185006e+00 1.540496e-01 1.569916e-01 1.544919e-01 3.035953e-01 3.325230e-01 2.263011e-01
3.699992e+01 8.091462e+01 5.897644e+01 2.183788e+01 1.808770e+00 1.742259e+00 2.178041e+00 1.532401e-01 1.556825e-01 1.552722e-01 3.040293e-01 3.318921e-01 2.289342e-01
3.709877e+01 8.089276e+01 5.895634e+01 2.183551e+01 1.797231e+00 1.729615e+00 2.173079e+00 1.525415e-01 1.546235e-01 1.556975e-01 3.025262e-01 3.288915e-01 2.312252e-01
3.719999e+01 8.086569e+01 5.893157e+01 2.183275e+01 1.789342e+00 1.721318e+00 2.169469e+00 1.523539e-01 1.540680e-01 1.565811e-01 2.999809e-01 3.246430e-01 2.333346e-01
3.729954e+01 8.083563e+01 5.890399e+01 2.182990e+01 1.782250e+00 1.714319e+00 2.166016e+00 1.521805e-01 1.536145e-01 1.571978e-01 2.974115e-01 3.204515e-01 2.351118e-01
3.739840e+01 8.080661e+01 5.887737e+01 2.182717e+01 1.772963e+00 1.705462e+00 2.160536e+00 1.518578e-01 1.529748e-01 1.577703e-01 2.953982e-01 3.170155e-01 2.365731e-01
3.749975e+01 8.077625e+01 5.884963e+01 2.182426e+01 1.761341e+00 1.694789e+00 2.151781e+00 1.513178e-01 1.522242e-01 1.579642e-01 2.938681e-01 3.142458e-01 2.376889e-01
3.759923e+01 8.074151e+01 5.881813e+01 2.182087e+01 1.749679e+00 1.684564e+00 2.140439e+00 1.506315e-01 1.513845e-01 1.577884e-01 2.923305e-01 3.115592e-01 2.383720e-01
3.769960e+01 8.069746e+01 5.877815e+01 2.181677e+01 1.736261e+00 1.672741e+00 2.125716e+00 1.495852e-01 1.501797e-01 1.572898e-01 2.912507e-01 3.095125e-01 2.389467e-01
3.779741e+01 8.065389e+01 5.873876e+01 2.181256e+01 1.719278e+00 1.656904e+00 2.107726e+00 1.483226e-01 1.486769e-01 1.566999e-01 2.907830e-01 3.082084e-01 2.396312e-01
3.789807e+01 8.061704e+01 5.870562e+01 2.180865e+01 1.698942e+00 1.637411e+00 2.085733e+00 1.470028e-01 1.470928e-01 1.560356e-01 2.907151e-01 3.073898e-01 2.404755e-01
3.799871e+01 8.057462e+01 5.866701e+01 2.180457e+01 1.677432e+00 1.616925e+00 2.060240e+00 1.456325e-01 1.454359e-01 1.553115e-01 2.909949e-01 3.069704e-01 2.417525e-01
3.809924e+01 8.051271e+01 5.860984e+01 2.179937e+01 1.655979e+00 1.596913e+00 2.032124e+00 1.439675e-01 1.435645e-01 1.539773e-01 2.913198e-01 3.065974e-01 2.433870e-01
3.819951e+01 8.045039e+01 5.855215e+01 2.179423e+01 1.634084e+00 1.576971e+00 2.000886e+00 1.421878e-01 1.416423e-01 1.523346e-01 2.917593e-01 3.063734e-01 2.453054e-01
3.829954e+01 8.040835e+01 5.851350e+01 2.179041e+01 1.610986e+00 1.555611e+00 1.968055e+00 1.403641e-01 1.396620e-01 1.506166e-01 2.921873e-01 3.062475e-01 2.473601e-01
3.839933e+01 8.036402e+01 5.847302e+01 2.178606e+01 1.587771e+00 1.534038e+00 1.934597e+00 1.386910e-01 1.378611e-01 1.488789e-01 2.926245e-01 3.062743e-01 2.491776e-01
3.849889e+01 8.031005e+01 5.842363e+01 2.178086e+01 1.565438e+00 1.513457e+00 1.900966e+00 1.370249e-01 1.360826e-01 1.470433e-01 2.930166e-01 3.063661e-01 2.508479e-01
3.859889e+01 8.023262e+01 5.835206e+01 2.177442e+01 1.546703e+00 1.497091e+00 1.868075e+00 1.356512e-01 1.346658e-01 1.452778e-01 2.930260e-01 3.060268e-01 2.525299e-01
3.869972e+01 8.012933e+01 5.825773e+01 2.176597e+01 1.531235e+00 1.484271e+00 1.836584e+00 1.345542e-01 1.335723e-01 1.435430e-01 2.928443e-01 3.055738e-01 2.540269e-01
3.879805e+01 8.000489e+01 5.814343e+01 2.175638e+01 1.519592e+00 1.475652e+00 1.807395e+00 1.336666e-01 1.327218e-01 1.418939e-01 2.924967e-01 3.049519e-01 2.554328e-01
3.889968e+01 7.987224e+01 5.801975e+01 2.174654e+01 1.509522e+00 1.469150e+00 1.778751e+00 1.330000e-01 1.321348e-01 1.403339e-01 2.920872e-01 3.042063e-01 2.569090e-01
3.899815e+01 7.974327e+01 5.789839e+01 2.173712e+01 1.501630e+00 1.465116e+00 1.753062e+00 1.323792e-01 1.316499e-01 1.387168e-01 2.915005e-01 3.033064e-01 2.579283e-01
3.909925e+01 7.960815e+01 5.777099e+01 2.172722e+01 1.495901e+00 1.463729e+00 1.729099e+00 1.320026e-01 1.314531e-01 1.371972e-01 2.907758e-01 3.022137e-01 2.587818e-01
3.919989e+01 7.947599e+01 5.764659e+01 2.171740e+01 1.492011e+00 1.464456e+00 1.707295e+00 1.319271e-01 1.315721e-01 1.361181e-01 2.898609e-01 3.008976e-01 2.594221e-01
3.929712e+01 7.935863e+01 5.753625e+01 2.170850e+01 1.488660e+00 1.465898e+00 1.686930e+00 1.319523e-01 1.318281e-01 1.351337e-01 2.886920e-01 2.993266e-01 2.596938e-01
3.939985e+01 7.924849e+01 5.743245e+01 2.170006e+01 1.484853e+00 1.467672e+00 1.665438e+00 1.318819e-01 1.320548e-01 1.340504e-01 2.872663e-01 2.973827e-01 2.598508e-01
3.949937e+01 7.915555e+01 5.734509e+01 2.169255e+01 1.480081e+00 1.468757e+00 1.644098e+00 1.318721e-01 1.323793e-01 1.330771e-01 2.859188e-01 2.953668e-01 2.600512e-01
3.959872e+01 7.905658e+01 5.725225e+01 2.168455e+01 1.474988e+00 1.470137e+00 1.622412e+00 1.316739e-01 1.325198e-01 1.320272e-01 2.844441e-01 2.930290e-01 2.603012e-01
3.969796e+01 7.892913e+01 5.713286e+01 2.167491e+01 1.468934e+00 1.470688e+00 1.600643e+00 1.311262e-01 1.322532e-01 1.309035e-01 2.832430e-01 2.909339e-01 2.606629e-01
3.979714e+01 7.880554e+01 5.701705e+01 2.166518e+01 1.460955e+00 1.468814e+00 1.579264e+00 1.305064e-01 1.318790e-01 1.298374e-01 2.826577e-01 2.895232e-01 2.611842e-01
